match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,attendance,venue_id,day_of_the_week,month,year,holiday,kick_off_time_hour,home_team_id,capacity,away_team_id,home_C大阪,away_C大阪,home_FC東京,away_FC東京,home_G大阪,away_G大阪,home_京都,away_京都,home_仙台,away_仙台,home_千葉,away_千葉,home_名古屋,away_名古屋,home_大分,away_大分,home_大宮,away_大宮,home_山形,away_山形,home_川崎F,away_川崎F,home_広島,away_広島,home_徳島,away_徳島,home_新潟,away_新潟,home_札幌,away_札幌,home_東京V,away_東京V,home_松本,away_松本,home_柏,away_柏,home_横浜FC,away_横浜FC,home_横浜FM,away_横浜FM,home_浦和,away_浦和,home_清水,away_清水,home_湘南,away_湘南,home_甲府,away_甲府,home_磐田,away_磐田,home_神戸,away_神戸,home_福岡,away_福岡,home_鳥栖,away_鳥栖,home_鹿島,away_鹿島,score,scores,J1,cap/mean
2009-04-19,16:05,6,3,神戸,大分,ホームズスタジアム神戸,1,23.8,36.0,13462,16,0,4,2009,0,16,25,28425,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,2,1,0.8967670598295627
2009-04-25,13:01,7,1,大宮,新潟,埼玉スタジアム2002,32,12.9,78.0,15759,29,6,4,2009,0,13,8,62010,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,1.956324551628186
2009-04-25,13:04,7,1,清水,柏,アウトソーシングスタジアム日本平,32,13.4,87.0,9756,5,6,4,2009,0,13,21,20248,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,0.6387947028119256
2009-04-25,14:04,7,1,山形,鹿島,NDソフトスタジアム山形,32,9.7,72.0,16658,2,6,4,2009,0,14,9,20784,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,1,0.6557047166753784
2009-04-25,16:03,7,1,千葉,浦和,フクダ電子アリーナ,32,15.3,82.0,15428,14,6,4,2009,0,16,5,19470,20,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,0.6142499438832573
2009-04-25,19:04,7,1,京都,磐田,京都市西京極総合運動公園陸上競技場兼球技場,34,16.1,94.0,6851,23,6,4,2009,0,19,3,20588,24,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,0,1,0.6495212041432203
2009-04-25,19:05,7,1,大分,FC東京,九州石油ドーム,26,16.9,43.0,17246,22,6,4,2009,0,19,7,31997,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,1.0094584208748116
2009-04-26,13:04,7,2,広島,川崎F,広島ビッグアーチ,12,12.3,55.0,13896,38,0,4,2009,0,13,11,36894,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,1.1639515885787823
2009-04-26,14:04,7,2,神戸,G大阪,ホームズスタジアム神戸,0,17.1,50.0,20721,16,0,4,2009,0,14,25,28425,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,2,1,0.8967670598295627
2009-04-26,16:04,7,2,名古屋,横浜FM,名古屋市瑞穂陸上競技場,26,12.8,57.0,12500,26,0,4,2009,0,16,6,20223,19,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.6380059894787422
2009-04-29,13:03,8,1,川崎F,京都,等々力陸上競技場,1,19.4,27.0,16253,55,3,4,2009,1,13,10,26827,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,1,0.8463525035724777
2009-04-29,13:04,8,1,新潟,千葉,東北電力ビッグスワンスタジアム,1,16.4,54.0,34060,45,3,4,2009,1,13,13,41684,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,1.315069063216728
2009-04-29,14:05,8,1,大宮,山形,NACK5スタジアム大宮,1,22.6,23.0,11263,1,3,4,2009,1,14,8,15491,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-3,0,1,0.4887183297737821
2009-04-29,14:01,8,1,名古屋,広島,名古屋市瑞穂陸上競技場,1,22.6,28.0,12137,26,3,4,2009,1,14,6,20223,11,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,0.6380059894787422
2009-04-29,16:04,8,1,柏,大分,日立柏サッカー場,1,18.7,27.0,9058,42,3,4,2009,1,16,17,15109,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.47666679004273926
2009-04-29,16:04,8,1,清水,浦和,エコパスタジアム,1,17.3,30.0,30851,6,3,4,2009,1,16,21,51697,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,1.6309645274233564
2009-04-29,17:04,8,1,横浜FM,磐田,日産スタジアム,1,16.9,41.0,28317,41,3,4,2009,1,17,19,72081,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,2,1,2.2740498307677997
2009-04-29,19:04,8,1,鹿島,神戸,県立カシマサッカースタジアム,1,14.0,60.0,14473,52,3,4,2009,1,19,28,37496,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,2,1,1.1829438056418393
2009-04-29,19:03,8,1,G大阪,FC東京,万博記念競技場,1,16.0,32.0,16853,21,3,4,2009,1,19,2,21000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1,0.6625191998740833
2009-05-02,13:04,9,1,山形,柏,NDソフトスタジアム山形,1,25.8,23.0,11071,2,6,5,2009,0,13,9,20784,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,0.6557047166753784
2009-05-02,13:03,9,1,磐田,神戸,ヤマハスタジアム(磐田),1,23.6,40.0,12132,17,6,5,2009,0,13,24,15165,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1,2,1,0.47843350790907013
2009-05-02,14:03,9,1,大分,G大阪,九州石油ドーム,1,23.3,39.0,19306,22,6,5,2009,0,14,7,31997,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2,0,1,1.0094584208748116
2009-05-02,15:05,9,1,横浜FM,川崎F,日産スタジアム,1,23.1,40.0,28016,41,6,5,2009,0,15,19,72081,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,2.2740498307677997
2009-05-02,16:03,9,1,千葉,鹿島,フクダ電子アリーナ,1,23.1,35.0,17009,14,6,5,2009,0,16,5,19470,28,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-2,0,1,0.6142499438832573
2009-05-02,16:04,9,1,京都,名古屋,京都市西京極総合運動公園陸上競技場兼球技場,1,24.1,38.0,10950,23,6,5,2009,0,16,3,20588,6,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,0.6495212041432203
2009-05-02,16:04,9,1,広島,清水,広島ビッグアーチ,1,20.3,52.0,14584,38,6,5,2009,0,16,11,36894,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,1.1639515885787823
2009-05-02,19:03,9,1,浦和,新潟,埼玉スタジアム2002,1,19.9,60.0,50284,29,6,5,2009,0,19,20,62010,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,1.956324551628186
2009-05-02,19:04,9,1,FC東京,大宮,味の素スタジアム,1,19.3,42.0,18886,27,6,5,2009,0,19,1,48999,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,1.5458465845062004
2009-05-05,13:03,10,1,新潟,磐田,東北電力ビッグスワンスタジアム,1,22.4,49.0,40268,45,2,5,2009,1,13,13,41684,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,1,1.315069063216728
2009-05-05,14:03,10,1,大宮,大分,NACK5スタジアム大宮,32,18.6,79.0,7796,1,2,5,2009,1,14,8,15491,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,1,0.4887183297737821
2009-05-05,14:04,10,1,京都,横浜FM,京都市西京極総合運動公園陸上競技場兼球技場,14,18.4,61.0,11609,23,2,5,2009,1,14,3,20588,19,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1,0.6495212041432203
2009-05-05,16:04,10,1,柏,浦和,国立競技場,32,16.1,95.0,32854,28,2,5,2009,1,16,17,54224,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,1.7106876711415377
2009-05-05,16:04,10,1,神戸,山形,ホームズスタジアム神戸,0,20.0,61.0,10574,16,2,5,2009,1,16,25,28425,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,2,1,0.8967670598295627
2009-05-05,19:04,10,1,清水,千葉,アウトソーシングスタジアム日本平,32,15.2,86.0,15129,5,2,5,2009,1,19,21,20248,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,0.6387947028119256
2009-05-05,19:04,10,1,広島,FC東京,広島ビッグアーチ,34,16.0,94.0,15342,38,2,5,2009,1,19,11,36894,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1,1.1639515885787823
2009-07-01,19:05,10,2,川崎F,G大阪,等々力陸上競技場,12,24.9,78.0,15903,55,3,7,2009,0,19,10,26827,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.8463525035724777
2009-07-01,19:03,10,2,名古屋,鹿島,名古屋市瑞穂陸上競技場,14,27.1,78.0,9661,26,3,7,2009,0,19,6,20223,28,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-3,0,1,0.6380059894787422
2009-05-09,14:04,11,1,FC東京,京都,味の素スタジアム,1,24.8,45.0,18221,27,6,5,2009,0,14,1,48999,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,1.5458465845062004
2009-05-09,14:04,11,1,磐田,大宮,ヤマハスタジアム(磐田),1,22.6,64.0,9783,17,6,5,2009,0,14,24,15165,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,2,1,0.47843350790907013
2009-05-09,14:03,11,1,大分,横浜FM,九州石油ドーム,1,26.4,27.0,18245,22,6,5,2009,0,14,7,31997,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,1.0094584208748116
2009-05-09,16:05,11,1,千葉,広島,フクダ電子アリーナ,1,23.6,49.0,14182,14,6,5,2009,0,16,5,19470,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.6142499438832573
2009-05-09,18:04,11,1,山形,新潟,NDソフトスタジアム山形,1,21.1,53.0,17171,2,6,5,2009,0,18,9,20784,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,0.6557047166753784
2009-05-10,14:05,11,2,浦和,川崎F,埼玉スタジアム2002,1,29.3,41.0,51594,29,0,5,2009,0,14,20,62010,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,1.956324551628186
2009-05-10,15:04,11,2,鹿島,清水,県立カシマサッカースタジアム,1,27.1,62.0,19154,52,0,5,2009,0,15,28,37496,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2,1,1.1829438056418393
2009-05-10,15:03,11,2,G大阪,柏,万博記念競技場,1,28.3,33.0,18319,21,0,5,2009,0,15,2,21000,17,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,1,0.6625191998740833
2009-05-10,15:04,11,2,神戸,名古屋,ホームズスタジアム神戸,1,23.8,57.0,10149,16,0,5,2009,0,15,25,28425,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,1,0.8967670598295627
2009-05-16,13:03,12,1,名古屋,大宮,豊田スタジアム,0,17.5,83.0,16577,56,6,5,2009,0,13,6,41255,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,1.3015347424193002
2009-05-16,14:04,12,1,浦和,G大阪,埼玉スタジアム2002,12,19.5,52.0,53374,29,6,5,2009,0,14,20,62010,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,1.956324551628186
2009-05-16,15:03,12,1,川崎F,磐田,等々力陸上競技場,12,19.8,51.0,16329,55,6,5,2009,0,15,10,26827,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,2,1,0.8463525035724777
2009-05-16,16:04,12,1,柏,鹿島,日立柏サッカー場,12,18.6,60.0,10651,42,6,5,2009,0,16,17,15109,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1,0,1,0.47666679004273926
2009-05-16,16:04,12,1,広島,山形,広島ビッグアーチ,12,17.6,65.0,9479,38,6,5,2009,0,16,11,36894,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1,1.1639515885787823
2009-05-16,19:04,12,1,横浜FM,FC東京,日産スタジアム,12,17.5,64.0,20349,41,6,5,2009,0,19,19,72081,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,2.2740498307677997
2009-05-16,19:03,12,1,清水,大分,アウトソーシングスタジアム日本平,12,15.6,78.0,13141,5,6,5,2009,0,19,21,20248,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1,0.6387947028119256
2009-05-17,14:03,12,2,新潟,神戸,東北電力ビッグスワンスタジアム,32,19.5,77.0,28817,45,0,5,2009,0,14,13,41684,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,2,1,1.315069063216728
2009-05-17,14:04,12,2,京都,千葉,京都市西京極総合運動公園陸上競技場兼球技場,32,18.4,94.0,5567,23,0,5,2009,0,14,3,20588,5,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.6495212041432203
2009-05-23,13:03,13,1,新潟,清水,東北電力ビッグスワンスタジアム,12,19.5,59.0,29760,45,6,5,2009,0,13,13,41684,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,1.315069063216728
2009-05-23,14:05,13,1,大分,広島,九州石油ドーム,12,24.2,52.0,16298,22,6,5,2009,0,14,7,31997,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,1.0094584208748116
2009-05-23,16:04,13,1,山形,京都,NDソフトスタジアム山形,12,19.2,58.0,6554,2,6,5,2009,0,16,9,20784,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,0.6557047166753784
2009-05-23,19:04,13,1,千葉,横浜FM,フクダ電子アリーナ,12,22.3,62.0,14833,14,6,5,2009,0,19,5,19470,19,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,0.6142499438832573
2009-05-23,19:04,13,1,神戸,柏,ホームズスタジアム神戸,1,23.0,57.0,6002,16,6,5,2009,0,19,25,28425,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,2,1,0.8967670598295627
2009-05-24,13:03,13,2,G大阪,鹿島,万博記念競技場,1,24.1,50.0,19092,21,0,5,2009,0,13,2,21000,28,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1,0,1,0.6625191998740833
2009-05-24,14:05,13,2,FC東京,川崎F,味の素スタジアム,35,20.4,70.0,27851,27,0,5,2009,0,14,1,48999,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,1.5458465845062004
2009-05-24,15:03,13,2,磐田,名古屋,ヤマハスタジアム(磐田),13,21.3,75.0,15632,17,0,5,2009,0,15,24,15165,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,2,1,0.47843350790907013
2009-05-24,16:00,13,2,大宮,浦和,埼玉スタジアム2002,26,20.9,67.0,32418,29,0,5,2009,0,16,8,62010,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,1.956324551628186
2009-06-20,15:04,14,1,川崎F,大分,等々力陸上競技場,2,26.9,55.0,19375,55,6,6,2009,0,15,10,26827,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1,0.8463525035724777
2009-06-20,15:04,14,1,清水,山形,アウトソーシングスタジアム日本平,2,25.1,70.0,17865,5,6,6,2009,0,15,21,20248,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,1,0.6387947028119256
2009-06-20,15:35,14,1,名古屋,千葉,名古屋市瑞穂陸上競技場,12,26.1,63.0,12457,26,6,6,2009,0,15,6,20223,5,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,0.6380059894787422
