match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,venue_id,day_of_the_week,month,year,holiday,kick_off_time_hour,home_team_id,capacity,away_team_id,home_C大阪,away_C大阪,home_FC東京,away_FC東京,home_G大阪,away_G大阪,home_京都,away_京都,home_仙台,away_仙台,home_千葉,away_千葉,home_名古屋,away_名古屋,home_大分,away_大分,home_大宮,away_大宮,home_山形,away_山形,home_川崎F,away_川崎F,home_広島,away_広島,home_徳島,away_徳島,home_新潟,away_新潟,home_札幌,away_札幌,home_東京V,away_東京V,home_松本,away_松本,home_柏,away_柏,home_横浜FC,away_横浜FC,home_横浜FM,away_横浜FM,home_浦和,away_浦和,home_清水,away_清水,home_湘南,away_湘南,home_甲府,away_甲府,home_磐田,away_磐田,home_神戸,away_神戸,home_福岡,away_福岡,home_鳥栖,away_鳥栖,home_鹿島,away_鹿島,score,scores,J1,cap/mean,cap/median,cap-mean,cap-median
2017-05-14,15:03,11,1,C大阪,広島,キンチョウスタジアム,27.1,27.1,32.0,8.0,0,5,2017,0,15,0.0,17892,11.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,1,0.5508290042074651,0.6294459102902374,-14589.94968553459,-10533.0
2017-05-14,17:04,11,1,大宮,仙台,NACK5スタジアム大宮,22.0,22.0,54.0,1.0,0,5,2017,0,17,8.0,15491,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.476911027508263,0.5449780123131046,-16990.94968553459,-12934.0
2017-05-14,19:03,11,1,札幌,G大阪,札幌ドーム,22.6,22.6,49.0,43.0,0,5,2017,0,19,14.0,39856,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2,0,1,1.227019941409162,1.402145998240985,7374.05031446541,11431.0
2017-05-19,19:03,12,1,鹿島,川崎F,県立カシマサッカースタジアム,21.3,21.3,78.0,52.0,5,5,2017,0,19,28.0,37496,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-3,0,1,1.154364204212112,1.3191204925241864,5014.05031446541,9071.0
2017-05-20,14:04,12,2,浦和,清水,埼玉スタジアム2002,27.7,27.7,44.0,29.0,6,5,2017,0,14,20.0,62010,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,1.9090602811818078,2.1815303430079154,29528.05031446541,33585.0
2017-05-20,14:03,12,2,横浜FM,仙台,日産スタジアム,28.5,28.5,45.0,41.0,6,5,2017,0,14,19.0,72081,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,2.219109403771422,2.535831134564644,39599.05031446541,43656.0
2017-05-20,14:03,12,2,甲府,広島,山梨中銀スタジアム,33.4,33.4,23.0,34.0,6,5,2017,0,14,23.0,15859,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,0.48824039669831143,0.55792436235708,-16622.94968553459,-12566.0
2017-05-20,14:03,12,2,新潟,札幌,デンカビッグスワンスタジアム,27.3,27.3,38.0,10.0,6,5,2017,0,14,13.0,41684,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,1.283297351407555,1.4664555848724714,9202.05031446541,13259.0
2017-05-20,14:04,12,2,磐田,柏,ヤマハスタジアム(磐田),25.8,25.8,48.0,17.0,6,5,2017,0,14,24.0,15165,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-2,0,1,0.4668746841496874,0.533509234828496,-17316.94968553459,-13260.0
2017-05-20,16:03,12,2,大宮,C大阪,NACK5スタジアム大宮,30.3,30.3,35.0,1.0,6,5,2017,0,16,8.0,15491,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-3,0,1,0.476911027508263,0.5449780123131046,-16990.94968553459,-12934.0
2017-05-20,19:03,12,2,G大阪,鳥栖,市立吹田サッカースタジアム,24.1,24.1,37.0,36.0,6,5,2017,0,19,2.0,39694,27.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,2,1,1.222032556059195,1.3964467897977133,7212.05031446541,11269.0
2017-05-20,19:04,12,2,神戸,FC東京,ノエビアスタジアム神戸,22.0,22.0,71.0,12.0,6,5,2017,0,19,25.0,28425,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,1,0.8751014109432815,1.0,-4056.9496855345897,0.0
2017-05-27,14:03,13,1,清水,横浜FM,IAIスタジアム日本平,25.2,25.2,47.0,0.0,6,5,2017,0,14,21.0,20248,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2,0,1,0.6233615960872319,0.7123306948109059,-12233.94968553459,-8177.0
2017-05-27,14:05,13,1,広島,磐田,エディオンスタジアム広島,24.3,24.3,52.0,7.0,6,5,2017,0,14,11.0,36894,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,1,1.1358308339610002,1.2979419525065963,4412.05031446541,8469.0
2017-05-27,15:03,13,1,柏,大宮,日立柏サッカー場,25.0,25.0,57.0,42.0,6,5,2017,0,15,17.0,15109,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1,0.4651506497077235,0.5315391380826737,-17372.94968553459,-13316.0
2017-05-27,19:04,13,1,鳥栖,札幌,ベストアメニティスタジアム,22.8,22.8,46.0,15.0,6,5,2017,0,19,27.0,24130,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,2,1,0.7428741265105149,0.8489006156552331,-8351.94968553459,-4295.0
2017-07-05,19:03,13,3,川崎F,浦和,等々力陸上競技場,27.6,27.6,80.0,55.0,3,7,2017,0,19,10.0,26827,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,1,0.825904856688669,0.9437818821459982,-5654.94968553459,-1598.0
2017-07-05,19:03,13,3,G大阪,鹿島,市立吹田サッカースタジアム,25.1,25.1,64.0,36.0,3,7,2017,0,19,2.0,39694,28.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1,0,1,1.222032556059195,1.3964467897977133,7212.05031446541,11269.0
2017-05-28,13:04,13,2,仙台,新潟,ユアテックスタジアム仙台,23.8,23.8,47.0,19.0,0,5,2017,0,13,4.0,19694,13.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.6063059696435176,0.6928408091468777,-12787.94968553459,-8731.0
2017-05-28,16:04,13,2,FC東京,甲府,味の素スタジアム,24.1,24.1,58.0,27.0,0,5,2017,0,16,1.0,48999,23.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1,0,1.5084993503890889,1.7237994722955146,16517.05031446541,20574.0
2017-05-28,17:03,13,2,神戸,C大阪,ノエビアスタジアム神戸,22.8,22.8,52.0,12.0,0,5,2017,0,17,25.0,28425,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,0,1,0.8751014109432815,1.0,-4056.9496855345897,0.0
2017-06-04,13:03,14,1,札幌,神戸,札幌ドーム,22.6,22.6,53.0,43.0,0,6,2017,0,13,14.0,39856,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-1,0,1,1.227019941409162,1.402145998240985,7374.05031446541,11431.0
2017-06-04,13:03,14,1,清水,FC東京,IAIスタジアム日本平,23.2,23.2,55.0,0.0,0,6,2017,0,13,21.0,20248,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2,0,1,0.6233615960872319,0.7123306948109059,-12233.94968553459,-8177.0
2017-06-04,14:03,14,1,広島,鹿島,エディオンスタジアム広島,26.7,26.7,36.0,7.0,0,6,2017,0,14,11.0,36894,28.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-2,0,1,1.1358308339610002,1.2979419525065963,4412.05031446541,8469.0
2017-06-04,15:03,14,1,仙台,甲府,ユアテックスタジアム仙台,20.0,20.0,42.0,19.0,0,6,2017,0,15,4.0,19694,23.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,2,1,0.6063059696435176,0.6928408091468777,-12787.94968553459,-8731.0
2017-06-04,15:03,14,1,磐田,G大阪,ヤマハスタジアム(磐田),27.2,27.2,30.0,17.0,0,6,2017,0,15,24.0,15165,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,2,1,0.4668746841496874,0.533509234828496,-17316.94968553459,-13260.0
2017-06-04,15:03,14,1,C大阪,新潟,キンチョウスタジアム,30.5,30.5,20.0,8.0,0,6,2017,0,15,0.0,17892,13.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,1,0.5508290042074651,0.6294459102902374,-14589.94968553459,-10533.0
2017-06-04,16:03,14,1,大宮,鳥栖,NACK5スタジアム大宮,24.7,24.7,26.0,1.0,0,6,2017,0,16,8.0,15491,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,1,0.476911027508263,0.5449780123131046,-16990.94968553459,-12934.0
2017-06-04,17:03,14,1,横浜FM,川崎F,日産スタジアム,22.7,22.7,41.0,41.0,0,6,2017,0,17,19.0,72081,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0,2.219109403771422,2.535831134564644,39599.05031446541,43656.0
2017-06-04,19:04,14,1,柏,浦和,日立柏サッカー場,23.2,23.2,54.0,42.0,0,6,2017,0,19,17.0,15109,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.4651506497077235,0.5315391380826737,-17372.94968553459,-13316.0
2017-06-17,18:33,15,1,鹿島,札幌,県立カシマサッカースタジアム,20.1,20.1,90.0,52.0,6,6,2017,0,18,28.0,37496,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2,1,1.154364204212112,1.3191204925241864,5014.05031446541,9071.0
2017-06-17,19:03,15,1,川崎F,広島,等々力陸上競技場,23.0,23.0,67.0,55.0,6,6,2017,0,19,10.0,26827,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.825904856688669,0.9437818821459982,-5654.94968553459,-1598.0
2017-06-17,19:04,15,1,甲府,柏,山梨中銀スタジアム,25.2,25.2,54.0,34.0,6,6,2017,0,19,23.0,15859,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,1,0.48824039669831143,0.55792436235708,-16622.94968553459,-12566.0
2017-06-17,19:03,15,1,新潟,大宮,デンカビッグスワンスタジアム,20.6,20.6,63.0,10.0,6,6,2017,0,19,13.0,41684,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,1.283297351407555,1.4664555848724714,9202.05031446541,13259.0
2017-06-17,19:03,15,1,C大阪,清水,ヤンマースタジアム長居,22.9,22.9,64.0,18.0,6,6,2017,0,19,0.0,47853,21.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,1.4732182169874706,1.6834828496042216,15371.05031446541,19428.0
2017-06-17,19:03,15,1,神戸,G大阪,ノエビアスタジアム神戸,22.5,22.5,67.0,12.0,6,6,2017,0,19,25.0,28425,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,0,1,0.8751014109432815,1.0,-4056.9496855345897,0.0
2017-06-17,19:04,15,1,鳥栖,仙台,ベストアメニティスタジアム,25.1,25.1,46.0,15.0,6,6,2017,0,19,27.0,24130,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,1,0.7428741265105149,0.8489006156552331,-8351.94968553459,-4295.0
2017-06-18,18:04,15,2,FC東京,横浜FM,味の素スタジアム,20.8,20.8,89.0,27.0,0,6,2017,0,18,1.0,48999,19.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,0,1.5084993503890889,1.7237994722955146,16517.05031446541,20574.0
2017-06-18,18:33,15,2,浦和,磐田,埼玉スタジアム2002,21.9,21.9,68.0,29.0,0,6,2017,0,18,20.0,62010,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-2,0,1,1.9090602811818078,2.1815303430079154,29528.05031446541,33585.0
2017-06-25,18:03,16,1,仙台,C大阪,ユアテックスタジアム仙台,23.7,23.7,83.0,19.0,0,6,2017,0,18,4.0,19694,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2,0,1,0.6063059696435176,0.6928408091468777,-12787.94968553459,-8731.0
2017-06-25,18:03,16,1,横浜FM,神戸,日産スタジアム,23.0,23.0,80.0,41.0,0,6,2017,0,18,19.0,72081,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,2,0,2.219109403771422,2.535831134564644,39599.05031446541,43656.0
2017-06-25,18:03,16,1,清水,甲府,IAIスタジアム日本平,22.2,22.2,89.0,0.0,0,6,2017,0,18,21.0,20248,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,2,1,0.6233615960872319,0.7123306948109059,-12233.94968553459,-8177.0
2017-06-25,18:03,16,1,磐田,FC東京,ヤマハスタジアム(磐田),25.4,25.4,62.0,17.0,0,6,2017,0,18,24.0,15165,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,2,1,0.4668746841496874,0.533509234828496,-17316.94968553459,-13260.0
2017-06-25,18:34,16,1,鹿島,新潟,県立カシマサッカースタジアム,24.0,24.0,85.0,52.0,0,6,2017,0,18,28.0,37496,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,1,1.154364204212112,1.3191204925241864,5014.05031446541,9071.0
2017-06-25,18:33,16,1,広島,大宮,エディオンスタジアム広島,25.9,25.9,74.0,7.0,0,6,2017,0,18,11.0,36894,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-3,0,1,1.1358308339610002,1.2979419525065963,4412.05031446541,8469.0
2017-06-25,19:03,16,1,柏,札幌,日立柏サッカー場,24.7,24.7,82.0,42.0,0,6,2017,0,19,17.0,15109,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.4651506497077235,0.5315391380826737,-17372.94968553459,-13316.0
2017-06-25,19:04,16,1,G大阪,川崎F,市立吹田サッカースタジアム,23.8,23.8,71.0,36.0,0,6,2017,0,19,2.0,39694,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,1.222032556059195,1.3964467897977133,7212.05031446541,11269.0
2017-06-25,19:04,16,1,鳥栖,浦和,ベストアメニティスタジアム,24.6,24.6,83.0,15.0,0,6,2017,0,19,27.0,24130,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,2,1,0.7428741265105149,0.8489006156552331,-8351.94968553459,-4295.0
2017-07-01,14:03,17,1,札幌,清水,札幌ドーム,25.9,25.9,69.0,43.0,6,7,2017,0,14,14.0,39856,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,1.227019941409162,1.402145998240985,7374.05031446541,11431.0
2017-07-01,19:03,17,1,仙台,G大阪,ユアテックスタジアム仙台,25.8,25.8,70.0,19.0,6,7,2017,0,19,4.0,19694,2.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,0.6063059696435176,0.6928408091468777,-12787.94968553459,-8731.0
2017-07-01,19:04,17,1,浦和,広島,埼玉スタジアム2002,24.5,24.5,72.0,29.0,6,7,2017,0,19,20.0,62010,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,1.9090602811818078,2.1815303430079154,29528.05031446541,33585.0
2017-07-01,19:03,17,1,大宮,横浜FM,NACK5スタジアム大宮,25.0,25.0,78.0,1.0,6,7,2017,0,19,8.0,15491,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,0.476911027508263,0.5449780123131046,-16990.94968553459,-12934.0
2017-07-01,19:03,17,1,川崎F,神戸,等々力陸上競技場,25.0,25.0,77.0,55.0,6,7,2017,0,19,10.0,26827,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5,2,1,0.825904856688669,0.9437818821459982,-5654.94968553459,-1598.0
2017-07-01,19:04,17,1,新潟,磐田,デンカビッグスワンスタジアム,24.3,24.3,72.0,10.0,6,7,2017,0,19,13.0,41684,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-2,0,1,1.283297351407555,1.4664555848724714,9202.05031446541,13259.0
2017-07-02,18:03,17,2,甲府,鳥栖,山梨中銀スタジアム,28.2,28.2,66.0,34.0,0,7,2017,0,18,23.0,15859,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,1,1,0.48824039669831143,0.55792436235708,-16622.94968553459,-12566.0
2017-07-02,18:33,17,2,柏,鹿島,日立柏サッカー場,29.3,29.3,69.0,42.0,0,7,2017,0,18,17.0,15109,28.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1,0,1,0.4651506497077235,0.5315391380826737,-17372.94968553459,-13316.0
2017-07-02,19:03,17,2,C大阪,FC東京,キンチョウスタジアム,28.8,28.8,69.0,8.0,0,7,2017,0,19,0.0,17892,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1,0.5508290042074651,0.6294459102902374,-14589.94968553459,-10533.0
2017-07-08,18:03,18,1,清水,G大阪,IAIスタジアム日本平,26.4,26.4,74.0,0.0,6,7,2017,0,18,21.0,20248,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1,0.6233615960872319,0.7123306948109059,-12233.94968553459,-8177.0
2017-07-08,19:03,18,1,大宮,札幌,NACK5スタジアム大宮,29.1,29.1,53.0,1.0,6,7,2017,0,19,8.0,15491,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,0.476911027508263,0.5449780123131046,-16990.94968553459,-12934.0
